City,Latitude,Longitude,Season,Hour,Month,Year,Station ID,PM2.5 (µg/m³),Severity,Threshold
Chengdu,38.277144065606315,97.45063261726526,Autumn,14,4,2024,31,228.52394463686437,severe,150.0
Guangzhou,46.91320804287285,93.51026721886154,Winter,22,5,2020,16,197.41046387162768,severe,150.0
Shanghai,25.79511576140149,116.04708979049691,Winter,7,3,2017,44,244.84664218460918,severe,150.0
Shenzhen,39.01156256517348,114.88238171370298,Summer,20,8,2019,31,239.25202283945728,severe,150.0
Shenzhen,32.32884457380177,128.3212992698054,Summer,15,9,2022,23,181.6229712450656,severe,150.0
Shenzhen,43.03871077762717,103.27516544963323,Winter,0,7,2019,88,229.18598852765288,severe,150.0
Chengdu,41.89055776168759,113.64196727818401,Spring,17,10,2022,20,163.40055819849542,severe,150.0
Beijing,31.27617053334163,122.58684260891775,Autumn,2,7,2024,48,176.58731687518193,severe,150.0
Shanghai,49.59315438673693,112.87303175060659,Spring,16,10,2020,81,206.41461601469112,severe,150.0
Guangzhou,48.03769884072686,102.80429948096831,Winter,6,9,2023,69,151.42673990737012,severe,150.0
Shanghai,46.351487208880414,124.10285606050812,Autumn,7,10,2017,62,150.17364907439827,severe,150.0
Chengdu,26.527740262185688,112.16584472767842,Winter,2,6,2017,46,152.37434159984065,severe,150.0
Beijing,27.707181738060005,116.38712704202447,Summer,20,7,2024,4,211.3257024556313,severe,150.0
Shenzhen,24.38716897698319,103.0829535916649,Winter,13,1,2023,33,208.89801094245917,severe,150.0
Shenzhen,31.559448292883992,117.94586356256636,Autumn,7,10,2015,60,212.0566120511221,severe,150.0
Shenzhen,21.78745575050021,114.11107354687388,Spring,8,5,2021,67,190.8562072115962,severe,150.0
Chengdu,42.63881363928989,122.49851167596185,Autumn,18,3,2024,41,152.01904465343162,severe,150.0
Shanghai,48.530974856188905,121.38037371190511,Spring,22,10,2022,85,216.3159253223992,severe,150.0
Shenzhen,27.697631095033426,123.51492738650376,Winter,13,8,2017,39,197.64322725442156,severe,150.0
Shenzhen,28.35331142613989,102.0046572753088,Spring,23,7,2018,43,203.6709921300373,severe,150.0
Shanghai,47.96933858592287,108.39952866617162,Spring,17,5,2017,73,198.47903869743033,severe,150.0
Shenzhen,33.15085689055449,123.64911457348406,Autumn,16,10,2015,99,164.29366343467672,severe,150.0
Guangzhou,43.252634188854636,100.25598209520045,Spring,19,10,2022,62,234.0837243902569,severe,150.0
Shenzhen,25.62545985279302,103.17890676292313,Autumn,23,11,2020,75,230.49835959607594,severe,150.0
Shanghai,20.424624626560046,97.58629878175606,Spring,20,4,2021,13,206.63435305293646,severe,150.0
Guangzhou,49.70758496761164,115.2567554610275,Winter,1,11,2023,39,219.51782547222612,severe,150.0
Beijing,25.186423599030228,96.4369489173954,Summer,5,12,2015,62,155.45810651254953,severe,150.0
Shenzhen,37.963761617574185,105.81647517226183,Winter,22,4,2020,3,205.28613230920467,severe,150.0
Beijing,49.94138892791322,111.00401783587498,Autumn,21,6,2021,21,219.69177011043507,severe,150.0
Shenzhen,46.655119601463326,90.22174907126801,Summer,16,6,2015,71,187.44850526938833,severe,150.0
Shenzhen,34.68624929287463,108.4079485162169,Summer,22,5,2019,70,215.68922783302648,severe,150.0
Beijing,40.5045397395057,104.15282989274745,Summer,12,6,2021,71,242.33660347704097,severe,150.0
Beijing,20.07923567188791,108.0642437055761,Summer,6,11,2016,70,166.27621210947692,severe,150.0
Guangzhou,27.33282493527117,100.26825368732074,Autumn,11,12,2015,62,215.3435060233016,severe,150.0
Shenzhen,25.218426092708555,96.5321844103631,Spring,21,11,2023,45,244.31302331321504,severe,150.0
Shanghai,46.20594997470417,123.65984574442463,Autumn,2,11,2021,88,160.89009755567244,severe,150.0
Guangzhou,24.296975443845543,107.71108333591249,Winter,2,7,2017,16,245.63427418326268,severe,150.0
Chengdu,23.17233697018633,125.53299224597097,Summer,13,6,2024,20,181.90286635384925,severe,150.0
Shenzhen,23.59767432926338,108.27883849119436,Summer,4,3,2021,71,189.18557545472302,severe,150.0
Beijing,49.803516419236416,101.36680478393278,Autumn,12,2,2021,57,151.3647245539314,severe,150.0
Shenzhen,28.461095786993614,96.75701644737877,Summer,11,10,2020,71,157.54337926776194,severe,150.0
Beijing,26.761888358372403,102.12943680595482,Autumn,21,3,2024,89,171.0995238108405,severe,150.0
Beijing,25.432195445997863,114.57591577610086,Summer,7,1,2018,2,180.62436731660293,severe,150.0
Chengdu,25.957779282096936,103.85144549665182,Autumn,10,1,2023,61,158.90052205803426,severe,150.0
Shenzhen,43.854827599393545,109.42811984484011,Autumn,3,12,2019,92,233.37625921504414,severe,150.0
Guangzhou,28.692786125718374,91.81646068557805,Spring,10,2,2023,51,242.46819800487353,severe,150.0
Guangzhou,32.47146097365375,99.55196190582865,Spring,11,9,2024,11,168.0160065610283,severe,150.0
Beijing,45.53681011660475,108.69745458148351,Autumn,13,8,2018,53,213.87244637583737,severe,150.0
Shanghai,35.10251676370221,118.07132752161444,Spring,14,10,2019,47,246.37223496881904,severe,150.0
Guangzhou,24.3057059124361,93.50324268062569,Spring,8,9,2015,35,242.26543471095772,severe,150.0
Chengdu,33.04317016038768,123.14234956977242,Spring,11,5,2015,46,215.8636652221881,severe,150.0
Chengdu,46.510392905098065,105.19724847325186,Spring,1,6,2018,48,199.08134715785343,severe,150.0
Shenzhen,37.52051400393036,93.73620542804719,Autumn,14,8,2018,12,183.11912441401222,severe,150.0
Beijing,32.227592408665245,120.07181554409473,Spring,1,9,2016,11,194.62894689862475,severe,150.0
Shenzhen,41.38266664754644,110.96721015101394,Spring,5,5,2020,95,182.52197728487522,severe,150.0
Beijing,38.185365892099085,94.90525704840351,Winter,14,4,2024,40,170.72855991585237,severe,150.0
Guangzhou,31.912961950641943,128.20070022874341,Summer,22,8,2023,40,181.60434228376107,severe,150.0
Shanghai,42.04518761208455,115.62640517701124,Winter,5,9,2024,25,180.58246488804622,severe,150.0
Guangzhou,27.19523647642022,112.16791061629964,Winter,13,10,2023,83,246.3488732926649,severe,150.0
Shenzhen,24.92190548486652,121.7495422919514,Summer,14,5,2020,42,168.00856555844894,severe,150.0
Guangzhou,45.75466768680809,109.45297196067699,Winter,19,10,2020,41,155.5515666382666,severe,150.0
Shenzhen,32.35393412689717,106.5435427080586,Spring,18,10,2016,82,227.3903795340972,severe,150.0
Chengdu,43.86186513322956,105.89395965399576,Summer,21,7,2024,74,202.48891375402306,severe,150.0
Shenzhen,22.404120358427843,97.96884830788865,Spring,7,10,2018,73,228.04695791689193,severe,150.0
Beijing,40.977708961020745,116.20502955694037,Autumn,14,8,2015,99,248.57155606818037,severe,150.0
Chengdu,29.695004003213555,119.9869181194149,Autumn,16,7,2018,81,185.51001643018276,severe,150.0
Guangzhou,32.58249874835835,115.32921766536958,Spring,2,3,2016,41,172.9885219974736,severe,150.0
Beijing,36.60502511755139,116.49045246173877,Winter,3,4,2018,98,184.5235480674584,severe,150.0
Shanghai,34.26875493664371,92.38962200505689,Summer,13,8,2020,64,154.7268141041693,severe,150.0
Shanghai,32.91694023586237,119.90871847418421,Autumn,11,5,2015,72,159.81949628927924,severe,150.0
Shanghai,43.84888357026211,118.37675170329189,Spring,13,2,2016,16,233.06978258641504,severe,150.0
Shanghai,38.34184075742385,119.75209875201358,Spring,7,6,2023,86,201.6268310708441,severe,150.0
Beijing,33.95826324127348,94.9963044134131,Autumn,2,6,2021,3,249.13262006213836,severe,150.0
Beijing,48.07725444320424,94.45453068788832,Winter,20,5,2020,97,165.6288530513022,severe,150.0
Guangzhou,48.18757059867962,125.34620641550342,Spring,19,10,2024,13,154.7207725395024,severe,150.0
Shenzhen,29.34889643963333,106.41889602864438,Autumn,9,2,2018,82,185.57816003060137,severe,150.0
Chengdu,38.88543849866491,105.31031868030718,Autumn,13,9,2015,92,159.7316351110208,severe,150.0
Beijing,24.41135683012449,118.92772093077514,Summer,7,11,2019,90,150.00244948783114,severe,150.0
Beijing,38.737281189871226,99.88118495486967,Autumn,22,9,2023,97,207.90637187366966,severe,150.0
Shanghai,27.240077752556367,107.88596057511958,Autumn,5,1,2023,84,169.23995181390498,severe,150.0
Shenzhen,48.46150303899804,108.69808281425819,Autumn,8,6,2022,99,248.69486231651888,severe,150.0
Chengdu,24.904185929605624,98.93290474172174,Winter,11,5,2024,6,155.52968922411367,severe,150.0
Shanghai,41.41667661169312,91.82111697329601,Winter,6,2,2019,30,217.46692040832534,severe,150.0
Shanghai,26.993815984638672,115.31916343523582,Spring,5,2,2020,51,229.12881713986673,severe,150.0
Guangzhou,33.27787578616577,113.43473160853235,Summer,14,10,2024,55,176.6921455261679,severe,150.0
Shanghai,42.41373613325761,117.9167313124794,Spring,6,11,2019,34,200.70121430989968,severe,150.0
Shenzhen,24.03883006000749,113.68644468698596,Spring,17,10,2022,58,179.80911458391128,severe,150.0
Guangzhou,21.92440639214996,90.05255276131423,Winter,13,9,2020,40,231.89442751573955,severe,150.0
Chengdu,20.14496374568641,110.09621680838754,Summer,21,9,2017,98,151.8467447429777,severe,150.0
Beijing,30.500941962007616,110.22392437744591,Autumn,15,4,2018,7,156.100267348939,severe,150.0
Shenzhen,26.118129431921037,116.53664435697678,Spring,1,11,2015,50,165.0171888059483,severe,150.0
Chengdu,46.80109650214151,127.56939766260696,Spring,17,5,2022,53,219.97778646984082,severe,150.0
Chengdu,33.83704366341452,117.97188909222285,Spring,21,8,2020,70,167.5451043732612,severe,150.0
Guangzhou,38.95041411787483,121.4460439020729,Summer,22,7,2016,64,204.0560646343855,severe,150.0
Beijing,26.595174821469893,99.95570372778401,Summer,8,8,2019,90,176.99976770409663,severe,150.0
Shanghai,28.091255882652675,117.23020841888291,Spring,11,10,2019,15,196.01488019435996,severe,150.0
Shenzhen,47.857870239240675,119.49167081354737,Autumn,9,9,2020,89,219.71208144547057,severe,150.0
Guangzhou,32.595967814105855,106.7110159697394,Summer,23,11,2015,21,157.2552627772353,severe,150.0
Shanghai,48.32788954740093,108.60385371917714,Autumn,13,10,2017,43,220.1657736682144,severe,150.0
Beijing,46.17266438336318,111.61437036312334,Summer,9,12,2018,1,196.5422113314919,severe,150.0
Beijing,33.954115834563645,111.79958248535573,Autumn,17,10,2024,93,219.40961248839014,severe,150.0
Shenzhen,33.09882415925851,116.17819968631866,Winter,4,7,2022,66,168.47529967014924,severe,150.0
Chengdu,30.660502487200695,96.84934136121777,Autumn,13,5,2015,56,186.40789343766673,severe,150.0
Guangzhou,34.596195082512125,127.42706519100896,Autumn,16,1,2018,53,172.32517511389784,severe,150.0
Chengdu,39.99855861569713,116.69813402588646,Summer,20,12,2022,78,231.7505926118447,severe,150.0
Guangzhou,49.49114258899516,93.8468257047661,Winter,22,5,2019,19,194.88153196004686,severe,150.0
Chengdu,32.94511642758427,111.17841265813713,Spring,8,10,2019,27,220.15837199051762,severe,150.0
Beijing,33.31194790514674,106.43842666412134,Spring,14,7,2022,40,176.38172354862635,severe,150.0
Shenzhen,21.376478639837327,96.92758889045663,Spring,8,9,2023,83,187.0482035390151,severe,150.0
Beijing,42.86444818459746,125.09023229142016,Spring,16,3,2022,64,198.1995964367959,severe,150.0
Shanghai,23.684458340073004,92.56287478287855,Winter,11,2,2022,49,212.34876555187188,severe,150.0
Shenzhen,32.76176886864806,92.12270987846496,Autumn,3,12,2020,8,229.90446644579083,severe,150.0
Guangzhou,40.01874466664273,126.79363334848114,Winter,6,6,2022,47,150.03418743888517,severe,150.0
Chengdu,20.414309901179973,120.65740222491905,Winter,13,9,2016,6,235.77446702072007,severe,150.0
Guangzhou,37.18641209702017,128.6529433693679,Spring,22,11,2024,92,222.1386330754995,severe,150.0
Shanghai,30.004020887160827,100.18269030536594,Autumn,18,11,2017,43,152.73272704551735,severe,150.0
Shanghai,43.34221270763287,90.08176972992221,Spring,6,1,2022,35,172.4073972710911,severe,150.0
Chengdu,39.767254836900726,117.09375272562298,Spring,12,3,2024,69,219.66750147818843,severe,150.0
Chengdu,40.62479981500065,117.51728174108814,Summer,19,9,2024,17,173.2400408844938,severe,150.0
Chengdu,24.603644718316033,110.52230505026576,Winter,14,6,2016,50,215.4507176526471,severe,150.0
Guangzhou,20.170231871197785,126.28283461816581,Winter,17,12,2023,80,231.15159613854064,severe,150.0
Chengdu,32.9709452804918,126.94008907673438,Winter,10,2,2019,27,176.4271570238359,severe,150.0
Chengdu,48.10373373585445,125.5759921311701,Winter,13,9,2016,52,215.45317531697617,severe,150.0
Shenzhen,49.940569454381446,118.92558112427712,Spring,17,1,2023,42,232.13021750128087,severe,150.0
Shenzhen,24.791001933740787,91.53203026181333,Autumn,8,9,2022,8,168.73876625050812,severe,150.0
Guangzhou,33.75665453633494,91.4961354655523,Autumn,22,5,2016,27,241.6928666416391,severe,150.0
Guangzhou,42.724329819407615,103.48073295995155,Spring,10,4,2022,62,154.0227422914165,severe,150.0
Guangzhou,42.73023637515736,100.20438425458562,Spring,16,11,2023,65,162.63132847962913,severe,150.0
Guangzhou,31.289873178124452,106.43534417900955,Summer,10,8,2019,78,187.69805860105504,severe,150.0
Shanghai,22.436773997016857,117.54706935716962,Autumn,17,6,2020,36,202.4338675594388,severe,150.0
Shenzhen,36.310210654077935,114.53287304126448,Summer,12,11,2019,17,216.18205534755504,severe,150.0
Shenzhen,29.70987687745164,126.54706256083828,Autumn,13,11,2015,1,155.49044862641605,severe,150.0
Shanghai,40.0627646782293,120.53723799264802,Autumn,12,9,2020,57,239.8428949983249,severe,150.0
Chengdu,40.65272437288679,129.2516107918224,Spring,18,11,2020,11,154.9833941984606,severe,150.0
